brand_model,year,price,transmission,mileage,fuelType,tax,milesPerGallon,engineSize
Ford_Fiesta,2018,12191,Manual,9610,Petrol,145,65.7,1.0
Ford_Ka+,2018,8500,Manual,4870,Petrol,145,54.3,1.2
Ford_Focus,2019,17290,Manual,4987,Petrol,145,60.1,1.0
Ford_Focus,2016,13480,Manual,26008,Diesel,20,67.3,2.0
Ford_EcoSport,2017,8891,Manual,19123,Petrol,145,44.8,1.5
Ford_Ka+,2017,7190,Manual,15823,Petrol,145,57.7,1.2
Ford_Ka+,2018,8391,Manual,12456,Petrol,145,47.9,1.2
Ford_EcoSport,2017,9600,Manual,31087,Petrol,125,53.3,1.0
Ford_Focus,2018,12190,Manual,32340,Diesel,145,74.3,1.5
Ford_Focus,2018,11991,Manual,24174,Diesel,145,74.3,1.5
Ford_EcoSport,2018,12991,Manual,17123,Petrol,145,54.3,1.0
Ford_Fiesta,2017,9530,Manual,3807,Petrol,145,54.3,1.2
Ford_EcoSport,2015,7590,Manual,30373,Petrol,160,44.8,1.5
Ford_Ka+,2018,7991,Manual,7860,Petrol,145,57.7,1.2
Ford_Fiesta,2018,10191,Manual,12349,Petrol,145,65.7,1.0
Ford_Kuga,2019,18280,Manual,4195,Diesel,145,54.3,1.5
Ford_Focus,2014,6991,Manual,40155,Petrol,20,60.1,1.0
Ford_Fiesta,2019,13830,Manual,6484,Petrol,145,60.1,1.0
Ford_Focus,2019,17520,Manual,151,Petrol,145,60.1,1.0
Ford_Focus,2014,6991,Manual,48460,Petrol,20,58.9,1.0
Ford_Focus,2018,16460,Manual,19800,Petrol,145,41.5,2.0
Ford_Ka+,2017,7440,Manual,5380,Petrol,145,57.7,1.2
Ford_Edge,2017,18991,Manual,11841,Diesel,145,48.7,2.0
Ford_Fiesta,2018,12491,Manual,6397,Petrol,145,56.5,1.0
Ford_Fiesta,2013,6520,Manual,28411,Diesel,0,76.4,1.5
Ford_Focus,2018,11341,Manual,18256,Petrol,145,61.4,1.0
Ford_Fiesta,2016,7800,Manual,14994,Petrol,0,65.7,1.0
Ford_Focus,2019,16770,Manual,12942,Diesel,145,74.3,1.5
Ford_EcoSport,2016,8680,Manual,23919,Diesel,30,64.2,1.5
Ford_Focus,2020,19995,Manual,403,Petrol,150,60.1,1.0
Ford_Grand C-MAX,2017,12491,Manual,21689,Diesel,145,61.4,2.0
Ford_Fiesta,2015,8291,Manual,20927,Petrol,0,65.7,1.0
Ford_Focus,2018,11991,Manual,20595,Diesel,145,74.3,1.5
Ford_Focus,2014,5700,Manual,68343,Diesel,20,67.3,1.6
Ford_Fiesta,2016,8291,Manual,30155,Petrol,0,65.7,1.0
Ford_Fiesta,2017,10891,Semi-Auto,11417,Petrol,145,54.3,1.0
Ford_Focus,2018,15771,Manual,48905,Diesel,145,67.3,2.0
Ford_Ka+,2017,7643,Manual,8895,Petrol,30,57.7,1.2
Ford_Fiesta,2017,10503,Manual,7970,Petrol,145,65.7,1.0
Ford_Ka+,2018,8343,Manual,7852,Petrol,145,57.7,1.2
Ford_C-MAX,2017,7491,Manual,70629,Petrol,30,55.4,1.0
Ford_Kuga,2017,16598,Automatic,10117,Petrol,235,38.2,1.5
Ford_Focus,2017,10995,Manual,43578,Diesel,0,74.3,1.5
Ford_Ka+,2018,8995,Manual,21992,Petrol,145,57.7,1.2
Ford_Fiesta,2018,11995,Manual,6203,Petrol,145,58.9,1.0
Ford_Fiesta,2018,12495,Manual,12135,Petrol,145,65.7,1.0
Ford_Fiesta,2013,7995,Manual,45187,Petrol,0,65.7,1.0
Ford_EcoSport,2018,13990,Semi-Auto,17461,Petrol,145,48.7,1.0
Ford_Focus,2016,8691,Manual,46038,Diesel,0,74.3,1.5
Ford_Focus,2016,8997,Manual,44139,Diesel,0,74.3,1.5
Ford_Fiesta,2019,13130,Manual,2400,Petrol,145,48.7,1.1
Ford_Fiesta,2019,15910,Manual,5752,Petrol,145,58.9,1.0
Ford_Focus,2019,19780,Automatic,9605,Diesel,145,74.3,1.5
Ford_Fiesta,2019,13130,Manual,2306,Petrol,145,48.7,1.1
Ford_Focus,2019,17200,Automatic,2952,Petrol,145,51.4,1.0
Ford_C-MAX,2017,11091,Manual,22813,Diesel,20,68.9,1.5
Ford_Fiesta,2013,6100,Manual,38141,Petrol,0,65.7,1.0
Ford_Fiesta,2016,9770,Manual,18703,Petrol,0,65.7,1.0
Ford_Focus,2017,12091,Manual,25250,Diesel,0,74.3,1.5
Ford_Fiesta,2013,7750,Manual,31933,Diesel,0,78.5,1.6
Ford_Focus,2019,19160,Automatic,3418,Diesel,145,54.3,1.5
Ford_Focus,2019,18791,Automatic,1704,Petrol,145,40.9,1.5
Ford_Puma,2020,20890,Manual,2548,Petrol,150,50.4,1.0
Ford_Kuga,2016,15371,Automatic,13179,Petrol,240,38.2,1.5
Ford_Fiesta,2016,8290,Manual,18500,Petrol,125,54.3,1.2
Ford_C-MAX,2013,6990,Manual,54178,Diesel,30,62.8,1.6
Ford_Kuga,2018,17890,Semi-Auto,39821,Diesel,145,54.3,2.0
Ford_Grand C-MAX,2016,11390,Automatic,27571,Diesel,30,58.9,1.5
Ford_Fiesta,2018,10890,Manual,22451,Petrol,145,56.5,1.0
Ford_Fiesta,2020,17990,Manual,494,Petrol,145,53.3,1.0
Ford_Puma,2020,21990,Manual,1255,Petrol,145,50.4,1.0
Ford_Kuga,2019,17998,Semi-Auto,11111,Diesel,145,37.2,2.0
Ford_Fiesta,2018,10798,Manual,15051,Diesel,145,55.4,1.5
Ford_Focus,2017,17450,Manual,15116,Petrol,145,41.5,2.0
Ford_Fiesta,2015,9750,Semi-Auto,12000,Petrol,145,47.9,1.6
Ford_Fiesta,2017,9695,Manual,21803,Petrol,145,62.8,1.0
Ford_Kuga,2017,15495,Manual,21000,Diesel,125,60.1,2.0
Ford_Kuga,2017,16998,Semi-Auto,35245,Diesel,150,54.3,2.0
Ford_Fiesta,2013,4998,Manual,74512,Diesel,0,76.4,1.5
Ford_Fiesta,2017,8498,Manual,22864,Petrol,150,64.2,1.1
Ford_Focus,2019,16798,Manual,13415,Petrol,150,60.1,1.0
Ford_Fiesta,2016,6298,Manual,69801,Diesel,0,88.3,1.5
Ford_Focus,2018,12298,Manual,27494,Petrol,150,60.1,1.0
Ford_Fiesta,2018,9998,Manual,12299,Petrol,150,55.4,1.1
Ford_Fiesta,2019,9998,Manual,20991,Petrol,150,55.4,1.1
Ford_Fiesta,2015,6298,Manual,60813,Petrol,0,65.7,1.0
Ford_Fiesta,2014,6995,Manual,25000,Petrol,30,54.3,1.2
Ford_Focus,2017,12100,Manual,13579,Diesel,145,74.3,1.5
Ford_Kuga,2019,21995,Manual,4010,Petrol,145,34.4,1.5
Ford_Ka+,2018,8995,Manual,16885,Petrol,145,57.7,1.2
Ford_Fiesta,2015,7995,Manual,59255,Diesel,0,88.3,1.5
Ford_Ka+,2018,8995,Manual,6757,Petrol,150,57.7,1.2
Ford_KA,2015,5995,Manual,26333,Petrol,30,57.7,1.2
Ford_EcoSport,2019,15995,Manual,13474,Petrol,150,51.4,1.0
Ford_B-MAX,2016,8995,Manual,19995,Petrol,30,55.4,1.0
Ford_Fiesta,2016,10790,Manual,15666,Petrol,20,62.8,1.0
Ford_Kuga,2019,18990,Manual,2403,Diesel,145,45.6,1.5
Ford_Kuga,2019,17990,Manual,7038,Petrol,145,34.4,1.5
Ford_Ka+,2016,7490,Manual,28020,Petrol,30,57.7,1.2
Ford_Fiesta,2019,16990,Manual,21322,Petrol,150,40.3,1.5
Ford_C-MAX,2016,13490,Semi-Auto,20240,Diesel,20,67.3,1.5
Ford_Fiesta,2014,6995,Manual,22325,Petrol,30,54.3,1.2
Ford_EcoSport,2016,10995,Semi-Auto,16430,Petrol,160,44.8,1.5
Ford_Focus,2013,7495,Manual,38537,Diesel,20,67.3,1.6
Ford_Focus,2014,8495,Manual,46042,Petrol,20,60.1,1.0
Ford_Focus,2019,18990,Manual,8197,Petrol,145,49.6,1.0
Ford_Fiesta,2015,8390,Manual,20000,Petrol,0,65.7,1.0
Ford_Fiesta,2017,8700,Manual,11000,Petrol,145,54.3,1.2
Ford_Fiesta,2017,10200,Manual,23278,Petrol,150,65.7,1.0
Ford_Focus,2016,10000,Manual,39417,Diesel,0,74.3,1.5
Ford_C-MAX,2016,9300,Manual,40507,Diesel,20,68.9,1.5
Ford_Ka+,2017,7698,Manual,9271,Petrol,145,57.7,1.2
Ford_C-MAX,2016,9998,Manual,24609,Diesel,20,68.9,1.5
Ford_Focus,2018,17500,Manual,17280,Diesel,145,67.3,2.0
Ford_Kuga,2016,13488,Manual,17989,Diesel,125,60.1,2.0
Ford_Ka+,2017,7695,Manual,24402,Petrol,145,57.7,1.2
Ford_Kuga,2018,14490,Manual,54793,Diesel,145,54.3,2.0
Ford_Ka+,2017,7995,Manual,9000,Petrol,30,57.7,1.2
Ford_Focus,2016,12495,Manual,25661,Petrol,125,51.4,1.5
Ford_EcoSport,2017,8998,Manual,45755,Diesel,150,64.2,1.5
Ford_Kuga,2015,12995,Manual,35383,Diesel,125,60.1,2.0
Ford_S-MAX,2016,14995,Semi-Auto,56347,Diesel,150,52.3,2.0
Ford_Ka+,2017,8495,Manual,7000,Petrol,150,57.7,1.2
Ford_EcoSport,2018,12995,Manual,13851,Petrol,150,54.3,1.0
Ford_Fiesta,2013,5995,Manual,46028,Petrol,30,54.3,1.2
Ford_Focus,2019,19995,Manual,1600,Petrol,150,49.6,1.0
Ford_Focus,2017,10178,Manual,19325,Diesel,0,74.3,1.5
Ford_Focus,2017,11298,Manual,26781,Petrol,145,60.1,1.0
Ford_Fiesta,2019,10498,Manual,20636,Petrol,150,55.4,1.1
Ford_Kuga,2017,17498,Semi-Auto,28291,Diesel,150,54.3,2.0
Ford_Focus,2017,9698,Manual,42148,Petrol,150,60.1,1.0
Ford_Focus,2017,10498,Manual,22627,Diesel,150,74.3,1.5
Ford_Fiesta,2018,11498,Manual,37001,Petrol,150,58.9,1.0
Ford_Focus,2018,19998,Manual,16882,Petrol,145,41.5,2.0
Ford_Fiesta,2016,8998,Manual,28164,Petrol,0,65.7,1.0
Ford_Fiesta,2016,6998,Manual,60964,Diesel,0,88.3,1.5
Ford_Edge,2017,20250,Automatic,33576,Diesel,160,48.7,2.0
Ford_Focus,2019,17480,Manual,4213,Petrol,145,60.1,1.0
Ford_Focus,2019,17480,Manual,4286,Petrol,145,60.1,1.0
Ford_Kuga,2017,12950,Manual,28608,Diesel,145,54.3,2.0
Ford_Focus,2019,14642,Manual,4442,Petrol,145,58.9,1.0
Ford_Focus,2014,6990,Manual,34001,Petrol,20,58.9,1.0
Ford_Mustang,2017,27890,Semi-Auto,26452,Petrol,580,23.5,5.0
Ford_Focus,2015,8662,Semi-Auto,32407,Petrol,165,44.8,1.6
Ford_Fiesta,2017,9851,Manual,20400,Petrol,150,65.7,1.0
Ford_Kuga,2014,9690,Manual,46660,Diesel,125,60.1,2.0
Ford_Fiesta,2018,12495,Manual,10561,Petrol,150,56.5,1.0
Ford_Tourneo Custom,2016,15995,Manual,49913,Diesel,235,42.2,2.2
Ford_Kuga,2017,15000,Manual,39148,Diesel,150,64.2,1.5
Ford_Fiesta,2017,8998,Manual,25221,Diesel,145,85.6,1.5
Ford_Fiesta,2013,6465,Manual,43500,Diesel,0,76.4,1.5
Ford_Focus,2017,17695,Manual,7782,Petrol,145,41.5,2.0
Ford_Fiesta,2014,7495,Semi-Auto,33800,Petrol,150,47.9,1.6
Ford_Fiesta,2014,6498,Manual,40399,Petrol,30,54.3,1.2
Ford_Grand Tourneo Connect,2017,14698,Manual,14801,Diesel,30,64.2,1.5
Ford_Focus,2018,12000,Manual,11457,Petrol,145,60.1,1.0
Ford_Ka+,2017,7591,Manual,19647,Petrol,145,57.7,1.2
Ford_Focus,2017,10691,Manual,18899,Petrol,145,60.1,1.0
Ford_Focus,2019,16991,Manual,8735,Petrol,145,60.1,1.0
Ford_Kuga,2019,18291,Manual,6831,Diesel,145,54.3,1.5
Ford_Fiesta,2016,9650,Manual,22083,Petrol,20,62.8,1.0
Ford_Focus,2019,15791,Manual,12624,Petrol,145,58.9,1.0
Ford_Focus,2019,16481,Manual,11407,Diesel,145,80.7,1.5
Ford_Focus,2018,10491,Manual,30370,Petrol,145,58.9,1.0
Ford_Kuga,2017,14810,Manual,14097,Diesel,145,60.1,2.0
Ford_KA,2013,4990,Manual,35000,Petrol,30,57.7,1.2
Ford_Fiesta,2019,13130,Manual,151,Petrol,145,48.7,1.1
Ford_Fiesta,2019,12490,Manual,960,Petrol,145,48.7,1.1
Ford_Fiesta,2019,13130,Manual,151,Petrol,145,48.7,1.1
Ford_Focus,2018,18991,Manual,20147,Petrol,145,41.5,2.0
Ford_Grand Tourneo Connect,2019,16930,Manual,15297,Diesel,145,61.4,1.5
Ford_Fiesta,2014,6191,Manual,38149,Petrol,30,54.3,1.2
Ford_Focus,2017,12491,Automatic,27000,Petrol,145,46.3,1.5
Ford_EcoSport,2017,9880,Manual,12773,Petrol,125,52.3,1.0
Ford_Fiesta,2018,11291,Manual,25993,Petrol,145,62.8,1.0
Ford_Fiesta,2018,9491,Manual,21098,Petrol,145,65.7,1.0
Ford_Fiesta,2019,16400,Manual,4001,Petrol,145,60.1,1.0
Ford_Fiesta,2019,15410,Manual,1710,Petrol,145,60.1,1.0
Ford_Focus,2018,13561,Manual,15071,Petrol,145,57.7,1.0
Ford_Fiesta,2018,13191,Manual,11805,Petrol,145,62.8,1.0
Ford_Ka+,2019,9990,Manual,3285,Petrol,145,47.9,1.2
Ford_Ka+,2019,9990,Manual,1953,Petrol,145,47.9,1.2
Ford_Fiesta,2016,9891,Manual,14038,Petrol,0,65.7,1.0
Ford_Focus,2013,5470,Manual,76081,Diesel,20,67.3,1.6
Ford_Focus,2018,10700,Manual,23738,Petrol,145,60.1,1.0
Ford_Focus,2019,17280,Manual,7088,Petrol,145,60.1,1.0
Ford_Focus,2019,18490,Manual,11056,Petrol,145,58.9,1.0
Ford_Focus,2019,18391,Manual,8636,Petrol,145,58.9,1.0
Ford_Focus,2019,15340,Manual,7602,Petrol,145,60.1,1.0
Ford_Focus,2019,15320,Manual,9010,Petrol,145,60.1,1.0
Ford_Fiesta,2018,10191,Manual,11462,Petrol,145,65.7,1.0
Ford_Kuga,2019,18390,Automatic,23796,Diesel,145,47.9,2.0
Ford_Kuga,2019,19800,Manual,8089,Diesel,145,47.9,2.0
Ford_Focus,2019,15510,Manual,4198,Petrol,145,60.1,1.0
Ford_Mondeo,2019,23590,Automatic,6378,Diesel,145,49.6,2.0
Ford_Focus,2018,11860,Manual,23769,Diesel,145,74.3,1.5
Ford_Focus,2018,19427,Manual,21863,Petrol,145,41.5,2.0
Ford_Fiesta,2018,11200,Manual,11741,Petrol,145,65.7,1.0
Ford_Ka+,2018,7600,Manual,10693,Petrol,145,57.7,1.2
Ford_Fiesta,2018,11260,Manual,7891,Petrol,145,65.7,1.0
Ford_Kuga,2018,17200,Manual,16786,Diesel,145,60.1,2.0
Ford_Focus,2017,17337,Manual,21661,Diesel,145,67.3,2.0
Ford_Fiesta,2018,13191,Semi-Auto,6072,Petrol,145,48.7,1.0
Ford_Grand C-MAX,2019,16750,Manual,15097,Diesel,145,56.5,1.5
Ford_EcoSport,2019,15240,Manual,8601,Petrol,145,53.3,1.0
Ford_Fiesta,2018,12927,Manual,5829,Petrol,145,58.9,1.0
Ford_Fiesta,2019,12490,Manual,3327,Petrol,145,48.7,1.1
Ford_Fiesta,2016,6991,Manual,54039,Diesel,0,88.3,1.5
Ford_Focus,2016,10391,Manual,33589,Diesel,0,74.3,1.5
Ford_Fiesta,2018,10991,Manual,5699,Petrol,145,58.9,1.0
Ford_Focus,2018,18050,Manual,22727,Petrol,145,41.5,2.0
Ford_Focus,2019,15860,Manual,10916,Diesel,145,74.3,1.5
Ford_Kuga,2019,21770,Manual,14782,Diesel,145,47.9,2.0
Ford_Focus,2019,15460,Manual,7170,Petrol,145,60.1,1.0
Ford_Focus,2019,15300,Manual,6541,Petrol,145,60.1,1.0
Ford_Fiesta,2019,12790,Manual,10147,Petrol,145,58.9,1.0
Ford_Fiesta,2019,13200,Manual,6995,Petrol,145,58.9,1.0
Ford_Fiesta,2019,14140,Automatic,4471,Petrol,145,48.7,1.0
Ford_Kuga,2017,12520,Manual,11443,Diesel,145,64.2,1.5
Ford_Fiesta,2017,10410,Manual,17188,Petrol,145,62.8,1.0
Ford_Kuga,2017,13490,Manual,38121,Diesel,150,60.1,2.0
Ford_Fiesta,2017,9390,Manual,13200,Petrol,150,65.7,1.0
Ford_Focus,2018,11680,Manual,12500,Petrol,150,60.1,1.0
Ford_Focus,2018,12000,Manual,11300,Petrol,150,60.1,1.0
Ford_Kuga,2017,16590,Manual,6419,Petrol,160,45.6,1.5
Ford_S-MAX,2017,14090,Manual,50668,Diesel,145,56.5,2.0
Ford_EcoSport,2018,12847,Manual,12467,Petrol,145,54.3,1.0
Ford_Kuga,2017,12191,Manual,26251,Diesel,145,64.2,1.5
Ford_Fiesta,2019,13060,Manual,2016,Petrol,145,48.7,1.1
Ford_Focus,2017,10200,Manual,31586,Diesel,145,74.3,1.5
Ford_Fiesta,2019,15370,Manual,5001,Petrol,145,60.1,1.0
Ford_Ka+,2019,9990,Manual,1581,Petrol,145,47.9,1.2
Ford_Focus,2018,19900,Manual,9196,Petrol,145,41.5,2.0
Ford_Fiesta,2015,7691,Manual,28367,Petrol,0,65.7,1.0
Ford_Focus,2017,19100,Manual,7131,Petrol,145,41.5,2.0
Ford_Fiesta,2016,7691,Manual,22822,Petrol,125,54.3,1.2
Ford_EcoSport,2018,13091,Manual,8169,Petrol,145,53.3,1.0
Ford_Focus,2019,17480,Manual,1350,Petrol,145,60.1,1.0
Ford_Fiesta,2019,12490,Manual,2623,Petrol,145,48.7,1.1
Ford_Focus,2019,17330,Manual,3523,Petrol,145,60.1,1.0
Ford_Focus,2019,17480,Manual,8469,Petrol,145,60.1,1.0
Ford_Fiesta,2019,12490,Manual,2583,Petrol,145,48.7,1.1
Ford_Focus,2019,17280,Manual,5001,Petrol,145,60.1,1.0
Ford_Focus,2019,17480,Manual,3284,Petrol,145,60.1,1.0
Ford_Ka+,2017,7500,Manual,4549,Petrol,145,57.7,1.2
Ford_Fiesta,2014,6590,Manual,36886,Petrol,0,65.7,1.0
Ford_EcoSport,2019,15740,Manual,5824,Petrol,145,51.4,1.0
Ford_Focus,2018,10990,Manual,15302,Petrol,150,60.1,1.0
Ford_Kuga,2017,16570,Semi-Auto,19876,Diesel,150,54.3,2.0
Ford_Fiesta,2017,9590,Manual,19605,Petrol,150,65.7,1.0
Ford_Fiesta,2018,10731,Manual,4026,Petrol,145,65.7,1.0
Ford_Fiesta,2019,14177,Manual,8043,Petrol,145,58.9,1.0
Ford_Fiesta,2019,14467,Manual,4126,Petrol,145,58.9,1.0
Ford_EcoSport,2019,14791,Manual,7716,Petrol,145,54.3,1.0
Ford_Fiesta,2019,13130,Manual,151,Petrol,145,48.7,1.1
Ford_Focus,2014,5298,Manual,90391,Diesel,20,67.3,1.6
Ford_Focus,2018,15498,Manual,35090,Diesel,145,67.3,2.0
Ford_Fiesta,2017,11498,Manual,13430,Petrol,20,62.8,1.0
Ford_EcoSport,2017,10498,Manual,6245,Petrol,125,53.3,1.0
Ford_Focus,2017,9998,Manual,37583,Petrol,150,61.4,1.0
Ford_B-MAX,2017,9698,Manual,16981,Petrol,150,55.4,1.0
Ford_Fiesta,2016,8998,Manual,27446,Petrol,0,65.7,1.0
Ford_Fiesta,2017,10698,Manual,22660,Petrol,150,65.7,1.0
Ford_Fiesta,2014,6998,Manual,32677,Diesel,0,76.4,1.5
Ford_KA,2015,4498,Manual,55346,Petrol,30,57.7,1.2
Ford_C-MAX,2016,8498,Manual,47835,Diesel,20,68.9,1.5
Ford_EcoSport,2017,10798,Manual,9361,Petrol,125,53.3,1.0
Ford_Focus,2015,7798,Manual,43287,Diesel,0,74.3,1.5
Ford_EcoSport,2017,9998,Manual,9625,Petrol,125,53.3,1.0
Ford_Kuga,2019,19498,Manual,9341,Petrol,145,39.2,1.5
Ford_EcoSport,2017,9998,Manual,23259,Petrol,145,53.3,1.0
Ford_Focus,2017,9998,Manual,34025,Petrol,20,60.1,1.0
Ford_Kuga,2017,14698,Automatic,3379,Petrol,235,38.2,1.5
Ford_Grand C-MAX,2017,10998,Manual,12360,Diesel,30,64.2,1.5
Ford_Kuga,2018,16498,Manual,15645,Diesel,145,64.2,1.5
Ford_EcoSport,2017,9620,Manual,22431,Petrol,145,53.3,1.0
Ford_Fiesta,2017,8291,Manual,24450,Petrol,145,64.2,1.1
Ford_Focus,2019,15530,Manual,6857,Petrol,145,60.1,1.0
Ford_Ka+,2018,6991,Manual,21105,Petrol,145,57.7,1.2
Ford_Focus,2017,11291,Manual,17904,Diesel,0,74.3,1.5
Ford_C-MAX,2017,9850,Manual,23701,Petrol,30,55.4,1.0
Ford_Fiesta,2015,6970,Manual,21309,Petrol,125,54.3,1.2
Ford_Focus,2017,13350,Automatic,19167,Petrol,145,46.3,1.5
Ford_Focus,2019,15690,Manual,12998,Petrol,145,60.1,1.0
Ford_Focus,2016,16442,Manual,13400,Petrol,200,41.5,2.0
Ford_Fiesta,2014,5295,Manual,58680,Petrol,30,54.3,1.2
Ford_Focus,2019,18500,Automatic,3600,Petrol,145,42.8,1.0
Ford_Fiesta,2013,5995,Manual,26700,Petrol,30,54.3,1.2
Ford_Fiesta,2015,8499,Manual,13964,Petrol,0,65.7,1.0
Ford_Fiesta,2019,10298,Manual,14422,Petrol,145,55.4,1.1
Ford_Kuga,2017,12898,Manual,24388,Diesel,150,64.2,1.5
Ford_Fiesta,2017,7798,Manual,32039,Petrol,125,54.3,1.2
Ford_Fiesta,2017,10498,Manual,23992,Petrol,20,62.8,1.0
Ford_Fiesta,2017,8298,Manual,23091,Petrol,125,54.3,1.2
Ford_Mondeo,2017,11298,Manual,58827,Petrol,145,48.7,1.5
Ford_Fiesta,2017,9490,Manual,8062,Petrol,145,65.7,1.0
Ford_Fiesta,2018,9730,Manual,7305,Petrol,145,65.7,1.0
Ford_Puma,2020,20491,Manual,4998,Petrol,145,50.4,1.0
Ford_EcoSport,2017,9491,Manual,27827,Diesel,145,64.2,1.5
Ford_Fiesta,2017,13280,Manual,8567,Petrol,145,47.9,1.6
Ford_Focus,2019,15290,Manual,8811,Petrol,145,60.1,1.0
Ford_Fiesta,2017,10020,Manual,16247,Petrol,145,65.7,1.0
Ford_Focus,2020,19991,Automatic,4998,Petrol,145,51.4,1.0
Ford_Fiesta,2018,8691,Manual,34064,Petrol,145,64.2,1.1
Ford_Kuga,2016,13930,Manual,32398,Diesel,145,54.3,2.0
Ford_Focus,2018,19490,Manual,9196,Diesel,145,67.3,2.0
Ford_Kuga,2017,15991,Manual,20549,Diesel,145,64.2,1.5
Ford_Galaxy,2019,26360,Manual,2725,Diesel,145,55.4,2.0
Ford_Fiesta,2019,14400,Manual,3398,Petrol,145,58.9,1.0
Ford_Focus,2019,18991,Automatic,2986,Petrol,145,51.4,1.0
Ford_Fiesta,2017,11617,Semi-Auto,5009,Petrol,145,54.3,1.0
Ford_Edge,2017,22030,Automatic,18810,Diesel,145,47.9,2.0
Ford_Fiesta,2019,13140,Manual,6987,Petrol,145,48.7,1.1
Ford_Fiesta,2016,7430,Manual,38744,Petrol,0,65.7,1.0
Ford_Focus,2019,17210,Manual,6351,Petrol,145,60.1,1.0
Ford_Focus,2018,17391,Manual,11977,Petrol,145,41.5,2.0
Ford_Kuga,2017,15660,Automatic,15962,Diesel,145,54.3,2.0
Ford_Fiesta,2018,9990,Manual,33116,Petrol,150,65.7,1.0
Ford_EcoSport,2017,8690,Manual,51000,Diesel,145,64.2,1.5
Ford_Fiesta,2017,8755,Manual,30791,Petrol,145,64.2,1.1
Ford_Fiesta,2018,8995,Manual,17870,Petrol,145,64.2,1.1
Ford_Fiesta,2018,11389,Manual,9343,Petrol,145,65.7,1.0
Ford_Focus,2019,17140,Manual,7987,Petrol,145,60.1,1.0
Ford_Focus,2019,17000,Manual,10998,Petrol,145,60.1,1.0
Ford_Focus,2019,17290,Manual,4989,Petrol,145,60.1,1.0
Ford_Fiesta,2013,6780,Manual,55243,Petrol,0,65.7,1.0
Ford_Focus,2017,10491,Manual,15245,Petrol,20,61.4,1.0
Ford_Fiesta,2016,10877,Manual,11104,Petrol,0,65.7,1.0
Ford_Focus,2018,18891,Manual,12000,Petrol,145,41.5,2.0
Ford_Focus,2014,6625,Manual,31078,Petrol,20,58.9,1.0
Ford_Fiesta,2016,9600,Manual,14535,Petrol,0,65.7,1.0
Ford_Focus,2015,8699,Manual,48000,Diesel,0,74.3,1.5
Ford_Fiesta,2013,8080,Manual,32448,Petrol,0,65.7,1.0
Ford_Focus,2017,11498,Manual,35491,Diesel,150,74.3,1.5
Ford_B-MAX,2014,6298,Manual,42125,Petrol,145,47.1,1.4
Ford_Focus,2017,11998,Manual,20986,Petrol,145,57.7,1.0
Ford_Fiesta,2017,9998,Manual,25850,Petrol,20,62.8,1.0
Ford_Grand C-MAX,2017,12498,Manual,17813,Diesel,30,64.2,1.5
Ford_Fiesta,2017,8955,Manual,38000,Petrol,0,65.7,1.0
Ford_Focus,2016,10955,Manual,41394,Diesel,0,74.3,1.5
Ford_EcoSport,2016,9495,Manual,40000,Diesel,30,64.2,1.5
Ford_Fiesta,2018,10750,Manual,31000,Diesel,150,88.3,1.5
Ford_Fiesta,2018,10000,Manual,25062,Petrol,145,65.7,1.0
Ford_Grand C-MAX,2016,10250,Semi-Auto,24512,Diesel,30,58.9,1.5
Ford_Focus,2018,16491,Manual,13631,Petrol,145,60.1,1.0
Ford_Kuga,2019,19787,Manual,2770,Petrol,145,39.2,1.5
Ford_Fiesta,2014,6940,Manual,27224,Diesel,0,76.4,1.5
Ford_Fiesta,2018,9591,Manual,18847,Petrol,150,65.7,1.0
Ford_Ka+,2017,6521,Manual,42981,Petrol,30,57.7,1.2
Ford_Fiesta,2018,10291,Manual,9250,Petrol,150,65.7,1.0
Ford_Fiesta,2017,11531,Manual,8263,Petrol,0,65.7,1.0
Ford_Kuga,2017,14790,Manual,33995,Diesel,125,60.1,2.0
Ford_Focus,2016,9301,Semi-Auto,67733,Diesel,30,64.2,2.0
Ford_Focus,2019,15700,Manual,7989,Petrol,145,60.1,1.0
Ford_Focus,2015,9491,Manual,27455,Diesel,0,74.3,1.5
Ford_Focus,2017,11491,Manual,11045,Petrol,150,60.1,1.0
Ford_KA,2013,3991,Manual,30626,Petrol,30,57.7,1.2
Ford_Fiesta,2014,8191,Manual,23250,Petrol,0,65.7,1.0
Ford_Fiesta,2018,8991,Manual,15560,Petrol,150,64.2,1.1
Ford_Focus,2017,11491,Manual,31397,Petrol,125,51.4,1.5
Ford_Kuga,2016,9681,Manual,81332,Diesel,125,60.1,2.0
Ford_Fiesta,2016,9295,Manual,10476,Petrol,0,65.7,1.0
Ford_Grand Tourneo Connect,2016,12157,Automatic,45228,Diesel,125,56.6,1.5
Ford_Fiesta,2017,9491,Manual,16892,Petrol,145,65.7,1.0
Ford_Fiesta,2017,9950,Manual,20011,Petrol,20,62.8,1.0
Ford_B-MAX,2016,8030,Manual,39674,Petrol,30,56.5,1.0
Ford_KA,2016,6451,Manual,6160,Petrol,30,57.7,1.2
Ford_Fiesta,2018,11540,Manual,12052,Petrol,145,65.7,1.0
Ford_Fiesta,2013,6740,Semi-Auto,38495,Petrol,150,47.9,1.6
Ford_Fiesta,2018,11180,Manual,18885,Petrol,150,62.8,1.0
Ford_Kuga,2018,16010,Manual,9660,Petrol,150,39.2,1.5
Ford_Fiesta,2017,8570,Manual,17674,Petrol,145,65.7,1.0
